participant_id,query_id,MAL,QL_char,QL_tokens,task_family,info_source_type,requires_personal_history,requires_aggregation,requires_summarization,requires_generation,temporal_reference_type,time_urgency_level,stakes_level,modality_primary,domain_category,query_goal_specificity,expected_answer_length,interaction_pattern,has_comparative_phrase,has_temporal_diff_phrase,time_window_length,personalization_intensity,needs_location_context,needs_calendar_context,needs_communication_logs,needs_media_history,needs_financial_logs,needs_health_data,recommendation_type,requires_cross_app_integration,requires_similarity_search,requires_visual_understanding,requires_list_dedup_grouping,explicit_output_structure,urgency_phrase_present,planning_horizon,social_context_strength,contains_monetary_amount,monetary_context_type,device_context_implied,cognitive_load_estimate,novelty_seeking,habit_analysis,food_context_type,output_requires_multimedia_creation,output_requires_behavior_change_guidance,embedding_cluster_id,embedding_axis_complexity,embedding_axis_urgency
P018,225,77.158,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P022,225,6.916,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P037,225,5.81,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P044,225,52.107,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P052,225,11.927,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P058,225,5.842,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P065,225,23.635,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P071,225,21.863,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P079,225,11.336,38,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P006,226,12.044,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P014,226,10.628,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P026,226,7.565,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P037,226,9.446,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P039,226,9.705,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P052,226,10.121,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P057,226,21.455,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P067,226,20.497,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P072,226,24.925,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P078,226,7.082,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P006,227,14.549,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P016,227,29.333,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P029,227,10.195,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P032,227,12.293,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P042,227,13.092,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P047,227,4.819,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P054,227,9.663,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P068,227,8.023,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P073,227,21.964,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P082,227,2.122,39,12,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P006,228,10.105,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P020,228,25.674,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P023,228,21.521,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P034,228,18.884,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P044,228,43.418,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P048,228,11.211,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P054,228,12.301,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P066,228,74.769,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P072,228,52.649,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P079,228,10.862,43,13,recommend,personal_activity_log,1,1,1,1,no_time,1,2,structured_log,health_fitness,1,2,creative_recommendation,0,0,1,2,0,0,0,0,0,1,diet_reco,1,1,0,0,summary_text,0,2,0,0,budgeting,home_desktop,2,1,1,health_meal,0,1,content_recommendation,1.0,0.2
P011,229,33.726,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P014,229,15.088,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P025,229,16.736,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P033,229,30.153,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P039,229,11.636,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P051,229,8.888,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P056,229,24.188,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P066,229,75.601,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P070,229,26.24,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P078,229,5.967,42,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,shopping_retail,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,spend_optimization,0,1,content_recommendation,0.9,0.4
P013,230,70.616,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P021,230,10.819,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P027,230,10.161,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P034,230,14.639,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P038,230,10.803,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P051,230,3.736,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P058,230,3.762,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P067,230,18.143,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P073,230,7.032,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P079,230,5.652,44,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P011,231,24.52,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P018,231,42.203,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P025,231,11.801,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P034,231,10.843,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P045,231,21.008,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P046,231,49.12,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P055,231,29.902,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P062,231,47.469,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P072,231,18.159,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P081,231,8.073,67,12,recommend,external_web,0,0,0,1,no_time,1,0,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,content_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,1,0,casual_meal,0,0,content_recommendation,0.8,0.3
P010,232,29.919,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P021,232,10.511,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P025,232,14.214,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P037,232,6.958,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P041,232,24.912,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P048,232,10.463,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P056,232,32.303,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P062,232,31.986,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P072,232,21.772,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P085,232,1.489,55,11,recommend,external_web,0,0,0,1,no_time,1,1,mixed/unknown,media_entertainment,1,1,creative_recommendation,0,0,0,0,0,0,0,0,0,0,product_reco,0,1,0,0,ranked_list,0,1,0,0,deal_finding,neutral,1,0,1,casual_meal,0,0,content_recommendation,0.9,0.3
P008,233,37.78,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P014,233,7.922,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P022,233,11.961,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P036,233,66.68,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P040,233,43.793,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P046,233,36.811,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P055,233,28.829,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P066,233,29.031,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P071,233,13.839,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
P080,233,1.398,33,10,recommend,media_history,1,1,0,1,no_time,0,0,structured_log,media_entertainment,0,1,creative_recommendation,0,0,1,2,0,0,0,1,0,0,content_reco,1,1,0,0,ranked_list,0,2,0,0,deal_finding,home_desktop,2,1,1,casual_meal,0,0,content_recommendation,1.0,-0.1
